timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787757778.499715818,panther2_controller,53.39%,140.9MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757778.499715818,panther3_controller,35.40%,142.9MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757778.499715818,panther4_controller,58.53%,142MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757780.515964363,panther_controller,47.35%,136.3MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757780.515964363,panther2_controller,34.46%,141.7MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757780.515964363,panther3_controller,53.76%,143MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757780.515964363,panther4_controller,66.44%,141.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757782.533674284,panther_controller,47.70%,137.3MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757782.533674284,panther2_controller,49.41%,141.2MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757782.533674284,panther3_controller,49.46%,142.7MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757782.533674284,panther4_controller,47.42%,141.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757784.551068742,panther_controller,39.40%,137.2MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757784.551068742,panther2_controller,56.03%,140.6MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757784.551068742,panther3_controller,56.09%,143.4MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757784.551068742,panther4_controller,51.11%,142.2MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757786.569421959,panther_controller,54.04%,137.9MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757786.569421959,panther2_controller,50.02%,140.8MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757786.569421959,panther3_controller,36.39%,143.6MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757786.569421959,panther4_controller,56.02%,142.2MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757788.586556728,panther_controller,44.27%,139.6MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757788.586556728,panther2_controller,41.95%,143.2MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757788.586556728,panther3_controller,66.63%,143MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757788.586556728,panther4_controller,50.18%,143.8MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757790.605361396,panther_controller,55.47%,137.5MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757790.605361396,panther2_controller,50.27%,140.9MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757790.605361396,panther3_controller,27.00%,146.6MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757790.605361396,panther4_controller,56.20%,141.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757792.623998570,panther_controller,37.86%,137.8MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757792.623998570,panther2_controller,53.49%,140.7MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757792.623998570,panther3_controller,51.51%,142.9MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757792.623998570,panther4_controller,52.03%,142.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
